STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
04,013,116713,04013116713,1167.13,Census Tract 1167.13,G5020,S,2416246,169147,+33.2984125,-112.0037349
04,013,116714,04013116714,1167.14,Census Tract 1167.14,G5020,S,2708615,0,+33.2979707,-112.0237215
04,013,116715,04013116715,1167.15,Census Tract 1167.15,G5020,S,921582,0,+33.3544355,-111.9830865
04,013,116717,04013116717,1167.17,Census Tract 1167.17,G5020,S,1073879,0,+33.3266898,-111.9761414
04,013,116718,04013116718,1167.18,Census Tract 1167.18,G5020,S,959470,34195,+33.3227110,-111.9838120
04,017,940100,04017940100,9401,Census Tract 9401,G5020,S,2274881359,737993,+34.1330067,-110.3414721
04,013,116720,04013116720,1167.20,Census Tract 1167.20,G5020,S,1770155,0,+33.3166004,-111.9991276
04,013,216809,04013216809,2168.09,Census Tract 2168.09,G5020,S,9271443,0,+33.5745331,-111.8052250
04,013,216810,04013216810,2168.10,Census Tract 2168.10,G5020,S,1865457,0,+33.5751643,-111.8802501
04,017,942400,04017942400,9424,Census Tract 9424,G5020,S,2466379635,2303841,+36.6208025,-110.4254245
04,017,960600,04017960600,9606,Census Tract 9606,G5020,S,77168415,22395,+35.1103802,-110.7070767
04,017,942300,04017942300,9423,Census Tract 9423,G5020,S,1687287220,333845,+36.6840509,-110.6114408
04,017,960200,04017960200,9602,Census Tract 9602,G5020,S,1010811050,454095,+34.8537838,-110.0427443
04,017,942500,04017942500,9425,Census Tract 9425,G5020,S,89659063,364237,+36.7152730,-110.2384406
04,017,960400,04017960400,9604,Census Tract 9604,G5020,S,339104755,215558,+35.1110317,-110.5813952
04,013,421601,04013421601,4216.01,Census Tract 4216.01,G5020,S,1278407,0,+33.4189111,-111.7967357
04,013,216822,04013216822,2168.22,Census Tract 2168.22,G5020,S,23279584,1612,+33.7640380,-111.9065126
04,019,004644,04019004644,46.44,Census Tract 46.44,G5020,S,4717609,0,+32.3688821,-111.0576095
04,019,004645,04019004645,46.45,Census Tract 46.45,G5020,S,2856885,0,+32.3719508,-111.0733943
04,019,004646,04019004646,46.46,Census Tract 46.46,G5020,S,4664654,0,+32.3524508,-111.0677699
04,019,004125,04019004125,41.25,Census Tract 41.25,G5020,S,12255062,0,+32.0890464,-110.8383512
04,013,319300,04013319300,3193,Census Tract 3193,G5020,S,1093172,0,+33.4170390,-111.8867329
04,013,319401,04013319401,3194.01,Census Tract 3194.01,G5020,S,2673507,0,+33.3855247,-111.9180624
04,013,319402,04013319402,3194.02,Census Tract 3194.02,G5020,S,2630564,0,+33.3858100,-111.9004077
04,013,420104,04013420104,4201.04,Census Tract 4201.04,G5020,S,7623235,51002,+33.4295087,-111.6563794
04,013,420105,04013420105,4201.05,Census Tract 4201.05,G5020,S,7559902,71401,+33.4475025,-111.6569274
04,013,218100,04013218100,2181,Census Tract 2181,G5020,S,973211,0,+33.4620164,-111.9328124
04,013,115400,04013115400,1154,Census Tract 1154,G5020,S,2515068,84479,+33.4135508,-112.0712210
04,013,040502,04013040502,405.02,Census Tract 405.02,G5020,S,20496328,7068,+33.9760918,-112.7494475
04,013,107000,04013107000,1070,Census Tract 1070,G5020,S,2593334,0,+33.5312028,-112.1429359
04,013,104202,04013104202,1042.02,Census Tract 1042.02,G5020,S,2578358,0,+33.6179906,-112.1424429
04,007,000900,04007000900,9,Census Tract 9,G5020,S,17306865,82167,+33.3973227,-110.8447033
04,007,940400,04007940400,9404,Census Tract 9404,G5020,S,2612728002,23878385,+33.4885424,-110.4235097
04,013,104207,04013104207,1042.07,Census Tract 1042.07,G5020,S,2649677,0,+33.6326309,-112.1249043
04,013,107300,04013107300,1073,Census Tract 1073,G5020,S,2575241,0,+33.5168231,-112.1083700
04,013,109703,04013109703,1097.03,Census Tract 1097.03,G5020,S,1293228,0,+33.4874706,-112.2162299
04,013,420901,04013420901,4209.01,Census Tract 4209.01,G5020,S,1210887,0,+33.4331863,-111.8141543
04,013,071600,04013071600,716,Census Tract 716,G5020,S,2556618,16185,+33.5916464,-112.3045197
04,013,216806,04013216806,2168.06,Census Tract 2168.06,G5020,S,2041733,0,+33.5448607,-111.8984963
04,013,109200,04013109200,1092,Census Tract 1092,G5020,S,2597088,0,+33.5021972,-112.1429058
04,013,106900,04013106900,1069,Census Tract 1069,G5020,S,2604856,0,+33.5312722,-112.1255879
04,013,216818,04013216818,2168.18,Census Tract 2168.18,G5020,S,8416883,0,+33.5925247,-111.7205957
04,013,104216,04013104216,1042.16,Census Tract 1042.16,G5020,S,2467509,24968,+33.6181823,-112.1949590
04,013,319907,04013319907,3199.07,Census Tract 3199.07,G5020,S,2583419,0,+33.3419171,-111.9198091
04,013,112504,04013112504,1125.04,Census Tract 1125.04,G5020,S,1264265,0,+33.4768040,-112.1948327
04,013,216819,04013216819,2168.19,Census Tract 2168.19,G5020,S,23710151,107772,+33.6298446,-111.7519771
04,013,420902,04013420902,4209.02,Census Tract 4209.02,G5020,S,1339663,0,+33.4260911,-111.8141595
04,013,421101,04013421101,4211.01,Census Tract 4211.01,G5020,S,2469000,308759,+33.4476587,-111.8475145
04,013,105701,04013105701,1057.01,Census Tract 1057.01,G5020,S,1305221,0,+33.5603231,-112.1473160
04,013,104000,04013104000,1040,Census Tract 1040,G5020,S,2563951,0,+33.6036114,-112.1252568
04,013,092306,04013092306,923.06,Census Tract 923.06,G5020,S,2565725,0,+33.5747180,-112.1775505
04,013,071802,04013071802,718.02,Census Tract 718.02,G5020,S,2895866,10807,+33.5726345,-112.2798313
04,013,109604,04013109604,1096.04,Census Tract 1096.04,G5020,S,1056443,0,+33.5054114,-112.2093948
04,013,523104,04013523104,5231.04,Census Tract 5231.04,G5020,S,2612165,2184,+33.2993379,-111.8494127
04,013,116500,04013116500,1165,Census Tract 1165,G5020,S,2586582,0,+33.3850011,-112.0732944
04,013,421602,04013421602,4216.02,Census Tract 4216.02,G5020,S,1277513,0,+33.4116541,-111.7967966
04,013,112401,04013112401,1124.01,Census Tract 1124.01,G5020,S,1304314,0,+33.4768815,-112.1777032
04,013,093101,04013093101,931.01,Census Tract 931.01,G5020,S,1255749,0,+33.5192182,-112.1573863
04,013,109802,04013109802,1098.02,Census Tract 1098.02,G5020,S,1302034,0,+33.4877584,-112.1907502
04,013,422215,04013422215,4222.15,Census Tract 4222.15,G5020,S,1323416,0,+33.3604905,-111.8678247
04,013,105103,04013105103,1051.03,Census Tract 1051.03,G5020,S,9879112,0,+33.5357458,-111.9906288
04,013,422513,04013422513,4225.13,Census Tract 4225.13,G5020,S,2581976,12984,+33.4024253,-111.7451298
04,013,104203,04013104203,1042.03,Census Tract 1042.03,G5020,S,2582502,188,+33.5893570,-112.1440635
04,013,115700,04013115700,1157,Census Tract 1157,G5020,S,2588063,0,+33.3995020,-112.0906176
04,013,420604,04013420604,4206.04,Census Tract 4206.04,G5020,S,2587374,7274,+33.4439367,-111.7973995
04,013,104215,04013104215,1042.15,Census Tract 1042.15,G5020,S,2310146,0,+33.6318197,-112.1941601
04,013,217002,04013217002,2170.02,Census Tract 2170.02,G5020,S,2521129,41671,+33.5162635,-111.8980634
04,013,113100,04013113100,1131,Census Tract 1131,G5020,S,1304207,0,+33.4550381,-112.0738740
04,013,107202,04013107202,1072.02,Census Tract 1072.02,G5020,S,1292931,0,+33.5203754,-112.1255921
04,015,953300,04015953300,9533,Census Tract 9533,G5020,S,6220572,0,+34.4818248,-114.2795315
04,013,071801,04013071801,718.01,Census Tract 718.01,G5020,S,4852623,26239,+33.5893833,-112.2782881
04,015,953200,04015953200,9532,Census Tract 9532,G5020,S,11730245,8810789,+34.4597434,-114.3618538
04,013,092709,04013092709,927.09,Census Tract 927.09,G5020,S,2573531,0,+33.5591592,-112.2464157
04,013,941300,04013941300,9413,Census Tract 9413,G5020,S,212593576,7594948,+33.5222009,-111.7981089
04,013,112100,04013112100,1121,Census Tract 1121,G5020,S,2590523,0,+33.4731961,-112.1257613
04,013,105602,04013105602,1056.02,Census Tract 1056.02,G5020,S,1290278,0,+33.5603307,-112.1299018
04,013,216829,04013216829,2168.29,Census Tract 2168.29,G5020,S,93035533,27636,+33.7894145,-111.8190468
04,013,082002,04013082002,820.02,Census Tract 820.02,G5020,S,2616358,30363,+33.4994539,-112.2802340
04,013,111401,04013111401,1114.01,Census Tract 1114.01,G5020,S,1325311,0,+33.4730969,-112.0085557
04,013,115802,04013115802,1158.02,Census Tract 1158.02,G5020,S,1288096,0,+33.3994855,-112.0776433
04,013,421501,04013421501,4215.01,Census Tract 4215.01,G5020,S,1324328,0,+33.4114760,-111.8141508
04,013,522901,04013522901,5229.01,Census Tract 5229.01,G5020,S,2618640,0,+33.3279542,-111.8328965
04,013,113201,04013113201,1132.01,Census Tract 1132.01,G5020,S,648711,0,+33.4551116,-112.0519793
04,013,050603,04013050603,506.03,Census Tract 506.03,G5020,S,3454334801,0,+33.3162236,-113.0619455
04,013,421502,04013421502,4215.02,Census Tract 4215.02,G5020,S,1321112,0,+33.4187479,-111.8141153
04,013,071510,04013071510,715.10,Census Tract 715.10,G5020,S,2600001,0,+33.6032519,-112.2114133
04,013,092710,04013092710,927.10,Census Tract 927.10,G5020,S,2580288,0,+33.5304561,-112.2463403
04,013,103608,04013103608,1036.08,Census Tract 1036.08,G5020,S,2462945,0,+33.6326258,-112.1078795
04,013,218200,04013218200,2182,Census Tract 2182,G5020,S,2524583,61163,+33.4619423,-111.9163969
04,013,420206,04013420206,4202.06,Census Tract 4202.06,G5020,S,15029110,36696,+33.4698474,-111.7101019
04,013,216901,04013216901,2169.01,Census Tract 2169.01,G5020,S,2831485,46503,+33.5293094,-111.9187377
04,013,107101,04013107101,1071.01,Census Tract 1071.01,G5020,S,1252309,0,+33.5204460,-112.1427760
04,013,071512,04013071512,715.12,Census Tract 715.12,G5020,S,2612876,0,+33.6029139,-112.2289092
04,013,104226,04013104226,1042.26,Census Tract 1042.26,G5020,S,2558853,0,+33.6323204,-112.1425101
04,013,112302,04013112302,1123.02,Census Tract 1123.02,G5020,S,1285097,0,+33.4768981,-112.1602715
04,013,114301,04013114301,1143.01,Census Tract 1143.01,G5020,S,1333635,0,+33.4476657,-112.0913092
04,013,116602,04013116602,1166.02,Census Tract 1166.02,G5020,S,2579313,0,+33.3849687,-112.0905339
04,013,216821,04013216821,2168.21,Census Tract 2168.21,G5020,S,15428741,978,+33.5891915,-111.7497196
04,013,318501,04013318501,3185.01,Census Tract 3185.01,G5020,S,1305692,0,+33.4553353,-111.9348913
04,015,952500,04015952500,9525,Census Tract 9525,G5020,S,26258507,2550339,+34.5276897,-114.3353486
04,013,320002,04013320002,3200.02,Census Tract 3200.02,G5020,S,2081955,0,+33.3664506,-111.9631777
04,013,421400,04013421400,4214,Census Tract 4214,G5020,S,2541926,0,+33.4151047,-111.8314300
04,013,422217,04013422217,4222.17,Census Tract 4222.17,G5020,S,1320355,0,+33.3605358,-111.8504071
04,013,422610,04013422610,4226.10,Census Tract 4226.10,G5020,S,2594406,16190,+33.4006935,-111.6588890
04,013,941000,04013941000,9410,Census Tract 9410,G5020,S,297408889,159272,+33.2885042,-112.1750020
04,013,941200,04013941200,9412,Census Tract 9412,G5020,S,99906300,934540,+33.6461625,-111.6598954
04,021,001301,04021001301,13.01,Census Tract 13.01,G5020,S,25889164,0,+32.9309253,-111.7740229
04,021,001500,04021001500,15,Census Tract 15,G5020,S,30928378,0,+32.8665576,-111.7804636
04,021,001600,04021001600,16,Census Tract 16,G5020,S,297274502,303749,+32.9011785,-111.8479858
04,021,000400,04021000400,4,Census Tract 4,G5020,S,94053426,0,+33.2774212,-111.0850209
04,015,950600,04015950600,9506,Census Tract 9506,G5020,S,494191907,0,+35.2357222,-114.2295348
04,015,951900,04015951900,9519,Census Tract 9519,G5020,S,9266139,334926,+35.0641211,-114.5950403
04,015,952900,04015952900,9529,Census Tract 9529,G5020,S,5321574,0,+34.4810845,-114.3064833
04,015,953000,04015953000,9530,Census Tract 9530,G5020,S,6364348,0,+34.4884297,-114.3247882
04,015,940400,04015940400,9404,Census Tract 9404,G5020,S,1765782499,4346251,+35.7257711,-113.6308782
04,015,952600,04015952600,9526,Census Tract 9526,G5020,S,8562561,6243992,+34.4940196,-114.3579078
04,015,951700,04015951700,9517,Census Tract 9517,G5020,S,3774606,333086,+35.1036919,-114.6254156
04,003,000600,04003000600,6,Census Tract 6,G5020,S,608286550,179192,+31.4446761,-109.4183013
04,007,000302,04007000302,3.02,Census Tract 3.02,G5020,S,680561407,516792,+34.0798698,-111.4300563
04,003,000700,04003000700,7,Census Tract 7,G5020,S,33679630,1206,+31.3644348,-109.4911064
04,003,000500,04003000500,5,Census Tract 5,G5020,S,4278045799,5608285,+31.6930020,-109.4347432
04,003,001300,04003001300,13,Census Tract 13,G5020,S,392789450,94621,+31.7019851,-110.3226711
04,003,001000,04003001000,10,Census Tract 10,G5020,S,409745881,74355,+31.5294519,-109.8948529
04,003,001200,04003001200,12,Census Tract 12,G5020,S,329292580,2659035,+31.4646753,-110.0397849
04,003,000400,04003000400,4,Census Tract 4,G5020,S,1011399183,259146,+31.8238868,-109.9799891
04,003,001900,04003001900,19,Census Tract 19,G5020,S,18713532,0,+31.4788610,-110.2729554
04,003,000100,04003000100,1,Census Tract 1,G5020,S,3424421217,1088139,+32.1897342,-109.3988452
04,003,002100,04003002100,21,Census Tract 21,G5020,S,559061076,624567,+31.3912782,-110.2621530
04,003,001100,04003001100,11,Census Tract 11,G5020,S,148659302,101137,+31.3799470,-109.8356632
04,019,004426,04019004426,44.26,Census Tract 44.26,G5020,S,4962575,0,+32.3494027,-111.0916376
04,019,003003,04019003003,30.03,Census Tract 30.03,G5020,S,2053858,0,+32.2471612,-110.8661956
04,019,003707,04019003707,37.07,Census Tract 37.07,G5020,S,1522818,0,+32.1518293,-110.9522876
04,019,004067,04019004067,40.67,Census Tract 40.67,G5020,S,1851361,0,+32.2405665,-110.8490480
04,019,003303,04019003303,33.03,Census Tract 33.03,G5020,S,3004759,0,+32.2206105,-110.8666444
04,019,003706,04019003706,37.06,Census Tract 37.06,G5020,S,1371032,0,+32.1596545,-110.9523197
